"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE"
"1427","080530","코디","1,284","10","+0.78%","500","406","31,644",0.35,"179,447","-3.25","-44.15"
"1428","290270","휴네시온","4,225","55","+1.32%","500","406","9,608",1.35,"21,625","-6.88","-13.55"
"1429","002680","한탑","1,350","44","-3.16%","500","405","29,995",2,"303,407","-6.55","-13.08"
"1430","424760","벨로크","2,315","5","+0.22%","100","404","17,450",0.45,"141,326","178.08","1.70"
"1431","048470","대동스틸","4,035","105","-2.54%","500","404","10,000",0.88,"1,080,499","-10.67","-6.20"
"1432","052300","씨티프라퍼티","340","9","-2.58%","500","403","118,651",1.03,"170,277","-0.49","-41.77"
"1433","039310","세중","2,225","0","0.00%","500","403","18,122",1.23,"7,325","9.19","4.18"
"1434","075130","플랜티넷","2,425","30","+1.25%","500","403","16,622",2.77,"39,170","-46.63","-2.27"
"1435","190650","코리아에셋투자증권","6,300","20","-0.32%","5,000","402","6,388",1.5,"7,025","-95.45","-3.01"
"1436","008470","부스타","4,760","55","-1.14%","500","400","8,405",2.12,"6,945","-97.14","N/A"
"1437","258790","소프트캠프","1,599","15","-0.93%","100","400","24,991",0.79,"70,395","99.94","5.40"
"1438","012620","원일특강","9,080","10","-0.11%","500","400","4,400",2.9,"8,429","3.9","7.41"
"1439","059100","아이컴포넌트","5,650","50","+0.89%","500","400","7,071",6.21,"40,956","-77.4","9.74"
"1440","080470","성창오토텍","5,470","60","-1.08%","500","399","7,300",1.08,"11,816","37.47","5.52"
"1441","089230","THE E&M","215","3","-1.38%","100","399","185,660",1.12,"1,706,834","-1.44","-30.63"
"1442","318160","셀바이오휴먼텍","4,465","115","-2.51%","500","399","8,932",2.16,"31,602","14.36","9.47"
"1443","900300","오가닉티코스메틱","162","0","0.00%","0","397","245,263",0,"1,003,159","-0.3","-25.02"
"1444","038530","케이바이오","343","6","-1.72%","100","397","115,714",0.53,"1,021,505","-2.91","N/A"
"1445","065500","오리엔트정공","1,244","11","+0.89%","500","395","31,743",1.48,"79,286","-4.52","-9.61"
"1446","092600","앤씨앤","1,574","27","-1.69%","500","395","25,084",0.86,"57,574","-2.23","-37.78"
"1447","035460","기산텔레콤","2,705","55","-1.99%","500","394","14,577",2.68,"57,588","6.63","9.11"
"1448","093380","풍강","3,985","75","-1.85%","500","394","9,879",0.99,"23,803","6.72","6.33"
"1449","032080","아즈텍WB","1,825","42","-2.25%","500","392","21,491",1.05,"292,397","15.47","-1.29"
"1450","016670","디모아","385","6","+1.58%","500","392","101,858",1.72,"219,564","-2.04","-30.74"
"1451","331920","셀레믹스","4,795","30","+0.63%","500","391","8,164",0.9,"15,668","-6.79","-22.86"
"1452","045510","정원엔시스","1,212","10","-0.82%","500","390","32,209",0.27,"5,663","606","2.92"
"1453","080720","한국유니온제약","4,935","30","-0.60%","500","390","7,904",0.36,"7,659","-7.85","-1.85"
"1454","037400","우리엔터프라이즈","1,486","5","-0.34%","500","390","26,223",1.99,"16,471","9.91","6.14"
"1455","036480","대성미생물","10,250","80","+0.79%","500","390","3,800",4.05,"13,756","88.36","4.49"
"1456","113810","디젠스","1,193","15","-1.24%","500","389","32,628",3.14,"470,699","-31.39","-12.65"
"1457","154040","다산솔루에타","2,160","30","-1.37%","500","388","17,950",2.25,"390,983","-3.96","10.77"
"1458","159910","스킨앤스킨","109","2","+1.87%","100","386","354,151",0.37,"4,758,709","-2.66","-30.87"
"1459","095910","에스에너지","1,975","40","-1.99%","500","385","19,505",2.03,"52,996","-2.59","-30.83"
"1460","344860","이노진","3,195","60","-1.84%","100","384","12,030",9.62,"24,951","27.54","22.05"
"1461","191410","육일씨엔에쓰","3,585","60","-1.65%","500","384","10,700",1.51,"109,908","-14.46","3.27"
"1462","310870","디와이씨","1,851","4","-0.22%","100","383","20,687",2.61,"71,478","5.4","N/A"
"1463","215480","토박스코리아","3,980","50","-1.24%","500","383","9,615",12.48,"9,056","12.84","13.71"
"1464","018620","우진비앤지","1,316","3","-0.23%","500","380","28,889",1.54,"36,693","42.45","2.56"
"1465","192390","윈하이텍","3,535","55","-1.53%","500","380","10,737",2.65,"42,785","8.66","10.63"
"1466","094860","네오리진","363","15","-3.97%","100","379","104,460",8.02,"740,297","-12.96","-5.99"
"1467","114450","그린생명과학","2,525","10","+0.40%","500","379","15,000",0.87,"22,799","-9.98","-6.47"
"1468","110020","전진바이오팜","5,070","130","-2.50%","500","378","7,456",3.72,"27,766","-7.17","-31.07"
"1469","225590","패션플랫폼","1,416","5","-0.35%","100","377","26,637",2.21,"46,022","3.37","15.58"
"1470","101400","엔시트론","630","4","+0.64%","500","373","59,186",0.79,"95,974","-105","-0.78"
"1471","072950","빛샘전자","4,620","15","-0.32%","500","372","8,053",3.07,"21,865","15.99","3.31"
"1472","237750","피앤씨테크","5,720","20","-0.35%","500","372","6,497",3.53,"27,414","10.05","4.39"
"1473","049470","SGA","629","1","+0.16%","1,000","370","58,862",1.44,"115,406","-3.31","-14.99"
"1474","084440","유비온","1,876","38","+2.07%","100","370","19,713",0,"374,818","98.74","65.14"
"1475","900070","글로벌에스엠","687","27","+4.09%","0","369","53,744",4.08,"1,178,352","5.28","6.34"
"1476","131180","딜리","1,255","5","-0.40%","100","368","29,350",15.54,"24,165","48.27","4.53"
"1477","308100","까스텔바작","5,550","30","-0.54%","500","368","6,625",1.6,"14,681","-7.2","-14.16"
"1478","030350","드래곤플라이","529","13","-2.40%","500","367","69,389",1.3,"534,911","-2.07","-27.56"
"1479","224060","더코디","7,700","3,300","-30.00%","500","366","4,748",0.35,"599,372","-1.39","-27.48"
"1480","086060","진바이오텍","4,230","20","+0.48%","500","364","8,611",4.2,"40,156","14.01","3.40"
"1481","081580","성우전자","2,345","20","+0.86%","500","364","15,508",1.96,"37,653","146.56","5.20"
"1482","066790","씨씨에스","649","30","+4.85%","500","364","56,025",1.09,"586,893","38.18","3.34"
"1483","071460","위니아","1,010","5","-0.49%","500","363","35,967",0.4,"22,515","-0.36","-148.29"
"1484","079000","와토스코리아","5,040","10","+0.20%","500","363","7,200",1.06,"2,291","15.56","6.99"
"1485","014100","메디앙스","3,075","15","-0.49%","500","363","11,800",1.6,"4,203","-8.76","-13.47"
"1486","020400","대동금속","11,350","2,080","-15.49%","1,000","362","3,189",0.41,"540,355","10.26","4.82"
"1487","154030","아시아종묘","3,250","40","-1.22%","500","361","11,121",1.23,"21,980","46.43","-2.59"
"1488","035200","프럼파스트","3,700","130","+3.64%","500","360","9,731",1.37,"388,891","24.03","3.62"
"1489","033050","제이엠아이","1,096","10","-0.90%","1,000","357","32,579",2.35,"33,257","14.81","6.18"
"1490","032800","판타지오","303","2","-0.66%","100","357","117,785",1.48,"633,079","-2.91","-21.71"
"1491","117670","알파홀딩스","945","0","0.00%","500","356","37,678",1.8,"0","-0.79","-55.04"
"1492","130740","티피씨글로벌","3,150","190","-5.69%","500","355","11,277",0.59,"264,311","-18.64","-2.35"
"1493","044780","에이치케이","1,918","5","+0.26%","500","355","18,506",6.18,"39,735","7.86","7.46"
"1494","317530","캐리소프트","5,090","60","-1.17%","500","354","6,961",1.01,"12,562","-9.98","-10.03"
"1495","123840","한일진공","349","4","+1.16%","100","354","101,397",0.82,"152,609","-1.66","-85.26"
"1496","063760","이엘피","3,770","35","-0.92%","500","352","9,325",1.79,"2,982,939","11.97","-2.44"
"1497","365900","브이씨","4,780","55","+1.16%","500","349","7,310",1.32,"16,650","-6.55","3.32"
"1498","333050","모코엠시스","1,479","3","-0.20%","100","348","23,552",2.08,"47,044","-16.25","-12.73"
"1499","060260","뉴보텍","836","1","+0.12%","500","347","41,560",0.91,"71,137","22","-18.27"
"1500","098660","에스티오","2,775","45","+1.65%","500","347","12,501",0.99,"25,441","18.5","5.41"
"1501","065150","DSEN","276","6","+2.22%","100","346","125,282",0.57,"356,346","-4.25","-14.55"
"1502","071850","캐스텍코리아","2,080","30","+1.46%","500","345","16,569",13.9,"36,567","-5.21","-6.66"
"1503","053060","세동","1,950","26","-1.32%","500","344","17,657",1.8,"85,062","2.49","54.27"
"1504","439250","삼성스팩7호","9,790","10","-0.10%","500","343","3,502",0.15,"8,621","66.15","N/A"
"1505","103230","에스앤더블류","4,760","140","-2.86%","500","343","7,200",4.95,"35,704","7.82","5.72"
"1506","027040","서울전자통신","491","0","0.00%","500","342","69,589",0.13,"32,793","-2.42","-14.35"
"1507","079650","서산","1,701","10","+0.59%","100","340","20,000",0.48,"25,153","25.39","1.75"
"1508","148780","비플라이소프트","1,081","8","+0.75%","500","340","31,446",1.29,"52,657","540.50","-0.64"
"1509","038340","MIT","1,283","0","0.00%","500","340","26,484",0.15,"0","-19.74","-170.18"
"1510","361670","삼영에스앤씨","5,970","120","-1.97%","500","338","5,668",1.57,"8,174","-13.72","-4.01"
"1511","054940","엑사이엔씨","1,019","10","-0.97%","500","338","33,174",3.67,"105,774","-339.67","13.07"
"1512","048830","엔피케이","1,801","11","+0.61%","500","337","18,724",37.13,"29,880","360.20","3.41"
"1513","008290","원풍물산","828","16","-1.90%","500","337","40,694",2.79,"119,937","-9.00","-19.41"
"1514","058450","엔터파트너즈","645","55","-7.86%","500","336","52,153",0.56,"172,598","-2.25","-59.80"
"1515","054180","메디콕스","1,113","18","-1.59%","500","335","30,077",0.21,"348,648","-0.58","-65.85"
"1516","091340","S&K폴리텍","2,860","10","+0.35%","500","335","11,704",2.41,"17,695","-4.80","-1.33"
"1517","079190","케스피온","869","35","-3.87%","500","333","38,356",1.2,"169,341","-3.58","-54.75"
"1518","050760","에스폴리텍","2,040","0","0.00%","500","333","16,335",1.29,"9,611","-5.73","-4.25"
"1519","900280","골든센츄리","162","4","-2.41%","0","333","205,404",21.13,"931,983","-12.46","1.56"
"1520","099410","동방선기","2,450","45","-1.80%","500","332","13,541",2.34,"81,084","18.28","4.34"
"1521","225430","케이엠제약","1,176","10","-0.84%","100","328","27,887",0.97,"40,602","-10.05","-10.30"
"1522","058530","파나케이아","1,620","0","0.00%","500","325","20,078",4.54,"0","-40.50","-1.38"
"1523","017250","인터엠","1,538","77","-4.77%","500","324","21,045",0,"110,100","2.39","3.31"
"1524","290660","네오펙트","1,402","27","-1.89%","500","323","23,010",0.99,"192,507","-3.71","-102.12"
"1525","067730","로지시스","3,310","30","-0.90%","500","320","9,674",0.62,"9,679","300.91","1.14"
"1526","025870","신라에스지","7,940","30","-0.38%","500","318","4,000",0.65,"6,059","28.36","6.75"
"1527","215380","우정바이오","2,450","45","-1.80%","500","317","12,958",0.43,"13,702","-12.13","-6.15"
"1528","111870","KH 전자","2,970","0","0.00%","500","317","10,664",2.16,"0","14.14","-84.69"
"1529","161570","THE MIDONG","1,501","54","-3.47%","500","317","21,096",15.64,"970,410","-3.72","-33.21"
"1530","138360","협진","913","22","-2.35%","500","316","34,612",12.6,"96,503","-70.23","-14.29"
"1531","060480","국일신동","2,840","40","-1.39%","500","315","11,090",5.91,"172,042","-43.69","2.11"
"1532","083640","인콘","541","11","-1.99%","500","314","58,035",1.5,"285,318","-2.55","3.60"
"1533","137940","넥스트아이","400","4","+1.01%","100","313","78,321",25.73,"607,549","-3.88","-4.66"
"1534","196700","웹스","2,165","35","+1.64%","500","311","14,364",1.61,"63,920","-3.75","-22.65"
"1535","335870","윙스풋","1,860","5","+0.27%","100","310","16,681",13.36,"15,860","-1.69","-80.07"
"1536","065770","CS","1,584","81","+5.39%","500","307","19,411",0.66,"281,980","-13.77","-17.62"
"1537","043200","파루","734","5","+0.69%","500","307","41,804",0.6,"31,505","-17.48","-18.13"
"1538","079950","인베니아","1,321","28","-2.08%","500","306","23,200",1.95,"55,594","-3.15","-1.91"
"1539","073190","듀오백","2,550","10","+0.39%","500","305","11,968",0.98,"18,839","-6.59","-16.47"
"1540","072520","제넨바이오","531","3","-0.56%","500","304","57,163",1.53,"158,319","-0.66","-47.24"
"1541","032280","삼일","1,870","6","+0.32%","1,000","303","16,214",1.08,"22,481","11.20","2.07"
"1542","900260","로스웰","835","18","+2.20%","0","301","36,031",44.76,"155,214","-6.73","-7.95"
"1543","115530","씨엔플러스","442","0","0.00%","100","300","67,963",0.3,"197,093","31.57","16.15"
"1544","043100","솔고바이오","451","2","-0.44%","500","299","66,379",0.68,"51,264","-3.29","-24.11"
"1545","106240","파인테크닉스","1,878","19","-1.00%","500","299","15,923",2.13,"81,117","0.16","227.30"
"1546","250930","예선테크","903","12","-1.31%","100","298","33,000",0.79,"44,246","-2.97","-24.84"
"1547","068940","셀피글로벌","778","0","0.00%","200","298","38,261",2.16,"0","9.49","59.38"
"1548","115570","스타플렉스","3,640","5","+0.14%","500","291","7,985",1.07,"8,739","26.00","8.79"
"1549","451700","엔에이치스팩29호","2,010","5","-0.25%","100","288","14,350",0.78,"17,793","N/A","N/A"
"1550","275630","에스에스알","4,780","0","0.00%","500","288","6,018",7.15,"11,114","22.03","7.10"
"1551","054220","비츠로시스","575","3","+0.52%","500","283","49,161",2.03,"175,173","-7.77","-18.37"
"1552","070590","한솔인티큐브","2,005","5","+0.25%","500","278","13,880",1.65,"21,380","-3.99","-18.72"
"1553","148140","비디아이","640","0","0.00%","500","277","43,209",0.56,"0","-0.59","106.17"
"1554","043360","디지아이","3,040","70","+2.36%","500","274","9,000",1.13,"20,200","-29.80","1.53"
"1555","219750","지티지웰니스","2,850","0","0.00%","500","272","9,556",1.64,"0","-4.11","-144.30"
"1556","091970","나노캠텍","724","7","-0.96%","500","271","37,417",0.94,"95,535","-2.51","-45.67"
"1557","023790","동일철강","1,688","10","+0.60%","500","270","16,008",3.58,"14,903","-0.67","-42.20"
"1558","123330","제닉","3,850","15","-0.39%","500","270","7,000",2.17,"29,481","-10.55","-18.96"
"1559","011080","형지I&C","1,053","13","-1.22%","500","269","25,503",1.85,"72,213","-5.40","-3.19"
"1560","054410","케이피티유","5,300","40","-0.75%","500","268","5,060",3.26,"15,025","18.03","5.19"
"1561","134060","이퓨쳐","5,570","20","+0.36%","500","266","4,769",1.66,"8,660","10.43","13.90"
"1562","065420","에스아이리소스","370","29","+8.50%","100","265","71,577",8.77,"13,258,432","-11.94","-5.33"
"1563","026910","광진실업","4,080","15","+0.37%","500","261","6,405",1.19,"4,955","-25.19","N/A"
"1564","054630","에이디칩스","327","0","0.00%","500","261","79,709",2.3,"217,043","-4.19","N/A"
"1565","299910","베스파","3,165","0","0.00%","500","260","8,207",4.29,"0","-7.81","63.92"
"1566","073540","에프알텍","2,275","25","-1.09%","500","259","11,400",0.97,"12,930","2.89","16.10"
"1567","367360","DB금융스팩9호","5,350","340","-5.98%","100","259","4,840",4.06,"443,723","334.38","0.90"
"1568","223310","커머스마이너","1,636","62","-3.65%","100","257","15,730",0,"64,466","-15.15","-10.33"
"1569","091440","텔레필드","2,475","90","-3.51%","500","253","10,238",1.9,"225,866","-2.25","-96.85"
"1570","101680","한국정밀기계","3,015","35","+1.17%","500","253","8,404",1.1,"4,565","-14.78","1.06"
"1571","039740","한국정보공학","3,150","30","+0.96%","500","253","8,018",1.4,"12,650","15.91","7.91"
"1572","208860","엔지스테크널러지","2,205","0","0.00%","500","252","11,444",1.35,"0","-6.52","-14.93"
"1573","321820","와이더플래닛","3,650","95","-2.54%","500","252","6,908",0.36,"27,538","-1.66","-117.49"
"1574","069330","유아이디","1,759","12","+0.69%","500","250","14,191",2.06,"73,544","28.37","19.33"
"1575","114120","크루셜텍","10,850","0","0.00%","1,000","249","2,296",0,"0","-2.41","-103.84"
"1576","050090","비케이홀딩스","1,221","1","-0.08%","500","242","19,785",1.07,"24,766","-6.20","-12.92"
"1577","900120","씨케이에이치","119","0","0.00%","0","235","197,717",1.31,"2,714,280","13.22","1.51"
"1578","067770","세진티에스","2,740","0","0.00%","500","230","8,397",2.08,"12,207","-8.18","-1.42"
"1579","214310","에스엘에너지","306","0","0.00%","100","225","73,583",7.88,"0","-0.60","-27.86"
"1580","065690","파커스","1,588","3","-0.19%","500","223","14,049",0.51,"13,365","-2.74","-13.03"
"1581","062970","피피아이","2,395","35","-1.44%","500","223","9,308",2.27,"40,689","-9.90","12.11"
"1582","046070","코다코","517","0","0.00%","500","220","42,606",1.25,"0","-1.14","-105.85"
"1583","033790","스카이문스테크놀로지","1,277","13","-1.01%","500","219","17,117",43.08,"31,081","425.67","7.64"
"1584","078860","아이오케이","227","2","-0.87%","500","218","96,126",1.5,"554,384","-0.34","-50.84"
"1585","069140","누리플랜","3,025","0","0.00%","500","215","7,103",0.24,"76,218","-1.34","-29.87"
"1586","900270","헝셩그룹","250","1","+0.40%","0","214","85,682",21.36,"645,741","-3.01","-0.63"
"1587","096870","엘디티","3,180","40","-1.24%","500","212","6,678",4.76,"11,344","73.95","13.54"
"1588","070300","엑스큐어","2,830","10","-0.35%","500","208","7,366",17.12,"8,063","-44.22","3.71"
"1589","449020","유안타제13호스팩","2,015","5","-0.25%","100","196","9,730",0,"40,172","-47.98","N/A"
"1590","044180","KD","700","3","+0.43%","500","187","26,718",0.86,"147,226","3.17","-7.56"
"1591","439410","엔에이치스팩26호","2,025","20","-0.98%","100","178","8,800",0.09,"44,358","53.29","N/A"
"1592","393360","신한제8호스팩","2,325","0","0.00%","100","171","7,350",0.04,"0","96.88","0.57"
"1593","430230","하나금융24호스팩","2,120","15","-0.70%","100","170","8,004",0.01,"8,034","53.00","N/A"
"1594","440820","엔에이치스팩27호","2,050","20","-0.97%","100","160","7,800",0,"13,751","89.13","N/A"
"1595","406760","하나금융21호스팩","2,120","0","0.00%","100","157","7,410",0.04,"4,751","70.67","1.16"
"1596","424140","케이비제21호스팩","2,030","10","-0.49%","100","157","7,710",1.13,"20,989","88.26","N/A"
"1597","106520","노블엠앤비","411","0","0.00%","1,000","151","36,696",4.16,"0","-0.24","-86.61"
"1598","457630","대신밸런스제16호스팩","2,050","30","-1.44%","100","150","7,310",0.6,"193,022","N/A","N/A"
"1599","422040","엔에이치스팩23호","2,080","0","0.00%","100","149","7,160",0.12,"10,795","63.03","N/A"
"1600","217480","에스디생명공학","349","0","0.00%","500","149","42,609",6.25,"0","-0.22","-139.77"
"1601","450410","엔에이치스팩28호","3,745","70","+1.90%","100","147","3,920",4.11,"243,935","-178.33","N/A"
"1602","430220","신영스팩8호","2,150","10","+0.47%","100","145","6,760",0.1,"26,591","79.63","N/A"
"1603","454750","하나28호스팩","2,010","5","-0.25%","100","145","7,202",0.06,"25,654","N/A","N/A"
"1604","457390","대신밸런스제15호스팩","2,035","15","+0.74%","100","143","7,035",0.29,"116,863","N/A","N/A"
"1605","442310","대신밸런스제14호스팩","2,120","5","-0.24%","100","142","6,710",0.17,"45,084","-353.33","N/A"
"1606","425290","삼성스팩6호","2,545","5","+0.20%","100","140","5,520",1.62,"9,213","90.89","N/A"
"1607","440200","케이비제23호스팩","2,135","105","-4.69%","100","131","6,125",0.37,"1,149,513","52.07","N/A"
"1608","413630","유진스팩8호","2,195","15","+0.69%","100","130","5,920",0.01,"35,142","43.04","0.95"
"1609","412930","미래에셋비전스팩1호","2,100","5","-0.24%","100","130","6,176",1.47,"18,826","77.78","N/A"
"1610","418170","하나금융22호스팩","2,155","5","-0.23%","100","130","6,010",0,"2,848","107.75","N/A"
"1611","03481K","해성산업1우","9,270","30","-0.32%","500","129","1,389",0.54,"1,997","25.54","N/A"
"1612","377630","삼성스팩4호","3,180","125","-3.78%","100","128","4,020",0.74,"27,538","144.55","0.10"
"1613","421800","교보12호스팩","2,130","0","0.00%","100","127","5,980",0.04,"21,795","66.56","N/A"
"1614","446750","하나26호스팩","2,065","15","-0.72%","100","125","6,030",0.04,"5,740","N/A","N/A"
"1615","404950","DB금융스팩10호","2,120","0","0.00%","100","124","5,840",0.01,"0","78.52","0.86"
"1616","430460","한화플러스제3호스팩","2,085","10","-0.48%","100","123","5,920",0.01,"14,158","61.32","N/A"
"1617","436610","한국제11호스팩","2,045","20","-0.97%","100","123","6,020",2.59,"1,261,876","70.52","N/A"
"1618","446840","키움제8호스팩","2,090","5","-0.24%","100","123","5,880",0.16,"1,297","N/A","N/A"
"1619","377400","하이제6호스팩","2,270","0","0.00%","100","123","5,408",1.42,"0","58.21","0.63"
"1620","438220","대신밸런스제13호스팩","2,175","50","-2.25%","100","123","5,640",0.15,"32,302","-217.50","N/A"
"1621","388800","유진스팩7호","2,440","0","0.00%","100","122","5,010",0.29,"0","84.14","0.54"
"1622","435380","유안타제10호스팩","2,130","10","-0.47%","100","122","5,730",0.01,"8,563","53.25","N/A"
"1623","448370","하나27호스팩","2,150","0","0.00%","100","121","5,620",0.01,"0","N/A","N/A"
"1624","415580","상상인제3호스팩","2,275","5","-0.22%","100","121","5,310",0.02,"4,294","94.79","N/A"
"1625","426550","IBKS제19호스팩","2,325","0","0.00%","100","118","5,080",0.09,"0","-1,162.50","N/A"
"1626","174880","장원테크","530","0","0.00%","500","116","21,906",2.98,"0","-0.44","-35.05"
"1627","427950","하나금융23호스팩","2,360","0","0.00%","100","114","4,830",0.16,"0","131.11","N/A"
"1628","436530","케이비제22호스팩","2,170","0","0.00%","100","113","5,220",1.13,"0","135.62","N/A"
"1629","454640","하나29호스팩","2,065","15","-0.72%","100","112","5,401",0.1,"8,260","N/A","N/A"
"1630","445970","신영스팩9호","2,080","10","-0.48%","100","111","5,360",0.01,"16,837","-19.44","N/A"
"1631","405350","IBKS제17호스팩","4,090","45","-1.09%","100","111","2,720",3.6,"133,477","-95.12","-3.02"
"1632","430700","유안타제9호스팩","2,115","25","-1.17%","100","111","5,240",0.15,"25,017","57.16","N/A"
"1633","458320","KB제26호스팩","2,000","5","-0.25%","100","110","5,505",0.14,"64,255","N/A","N/A"
"1634","456440","DB금융스팩11호","2,070","10","-0.48%","100","110","5,315",1.03,"11,583","N/A","N/A"
"1635","380320","삼성머스트스팩5호","2,255","60","-2.59%","100","108","4,810",0.11,"18,125","90.20","0.77"
"1636","397880","교보11호스팩","2,435","60","-2.40%","100","108","4,440",0.19,"54,543","81.17","0.69"
"1637","058220","아리온","275","0","0.00%","500","107","38,974",2.96,"0","-0.02","-586.75"
"1638","400840","하이제7호스팩","2,085","0","0.00%","100","107","5,120",0.01,"1,514","53.46","0.89"
"1639","353060","에이치엠씨제5호스팩","2,060","5","+0.24%","100","105","5,115",0,"114,467","57.22","1.08"
"1640","444920","유안타제11호스팩","1,995","3","-0.15%","100","105","5,240",1.45,"58,707","N/A","N/A"
"1641","419270","신영스팩7호","2,425","0","0.00%","100","104","4,305",0.2,"0","134.72","N/A"
"1642","437780","엔에이치스팩24호","2,075","25","-1.19%","100","104","5,030",0.16,"28,134","90.22","N/A"
"1643","455910","에스케이증권제9호스팩","2,070","0","0.00%","100","104","5,020",0.43,"6,489","N/A","N/A"
"1644","372290","하나머스트7호스팩","2,405","0","0.00%","100","104","4,304",0.73,"0","109.32","0.59"
"1645","452670","상상인제4호스팩","1,977","3","-0.15%","100","103","5,220",0,"211,757","N/A","N/A"
"1646","450050","하이제8호스팩","2,055","20","-0.96%","100","103","5,014",0,"6,350","N/A","N/A"
"1647","446190","미래에셋비전스팩2호","2,080","20","-0.95%","100","103","4,950",1.55,"6,586","-14.15","N/A"
"1648","405640","신한제9호스팩","2,265","45","-1.95%","100","103","4,535",0.23,"24,567","94.38","N/A"
"1649","448830","미래에셋비전스팩3호","2,070","5","-0.24%","100","102","4,920",4.1,"21,205","N/A","N/A"
"1650","455310","한화플러스제4호스팩","1,993","1","-0.05%","100","101","5,060",0.39,"152,186","N/A","N/A"
"1651","439730","IBKS제20호스팩","2,295","5","-0.22%","100","99","4,310",0.02,"21,471","459.00","N/A"
"1652","448760","IBKS제22호스팩","2,205","15","-0.68%","100","98","4,430",0.02,"2,957","N/A","N/A"
"1653","446150","유안타제12호스팩","2,045","15","-0.73%","100","98","4,770",0.02,"19,285","-7.46","N/A"
"1654","121890","에스디시스템","739","0","0.00%","500","94","12,686",6.09,"0","6.26","-6.95"
"1655","442770","IBKS제21호스팩","2,200","10","-0.45%","100","93","4,210",0,"12,261","-28.21","N/A"
"1656","450940","유안타제14호스팩","2,015","10","-0.49%","100","91","4,540",0.11,"42,549","N/A","N/A"
"1657","386580","한화플러스제2호스팩","2,180","10","-0.46%","100","91","4,160",0.18,"3,055","64.12","0.46"
"1658","455250","KB제25호스팩","2,105","10","-0.47%","100","91","4,305",0.64,"6,981","N/A","N/A"
"1659","445360","비엔케이제1호스팩","2,035","5","-0.25%","100","88","4,310",0.02,"17,235","-43.30","N/A"
"1660","456490","교보14호스팩","2,085","10","-0.48%","100","88","4,200",0.71,"41,660","N/A","N/A"
"1661","458610","한국제12호스팩","2,070","10","-0.48%","100","88","4,230",1.6,"65,476","N/A","N/A"
"1662","442130","유진스팩9호","2,490","10","-0.40%","100","86","3,460",0.4,"88,791","-622.50","N/A"
"1663","440790","교보13호스팩","2,120","0","0.00%","100","86","4,050",0.03,"268","-141.33","N/A"
"1664","433530","키움제7호스팩","2,090","10","-0.48%","100","86","4,105",0.01,"7,811","74.64","N/A"
"1665","400560","하나금융20호스팩","2,785","0","0.00%","100","85","3,050",1.84,"0","174.06","0.51"
"1666","08537M","루트로닉3우C","55,300","0","0.00%","500","85","154",0.01,"274","51.20","N/A"
"1667","435870","에스케이증권제8호스팩","2,240","0","0.00%","100","83","3,720",0.04,"0","64.00","N/A"
"1668","418210","신한제10호스팩","2,215","5","-0.23%","100","81","3,660",0.08,"233","100.68","N/A"
"1669","373340","유진스팩6호","2,520","0","0.00%","100","76","3,020",0.48,"0","93.33","0.45"
"1670","438580","엔에이치스팩25호","2,460","0","0.00%","100","74","3,020",0.29,"0","102.50","N/A"
"1671","413600","키움제6호스팩","2,145","5","+0.23%","100","74","3,430",0.09,"1,190","268.12","0.24"
"1672","457940","에스케이증권제10호스팩","2,100","5","-0.24%","100","70","3,310",0.58,"22,898","N/A","N/A"
"1673","021045","대호특수강우","8,340","10","-0.12%","5,000","35","424",0.31,"38","-7.26","N/A"
"1674","032685","소프트센우","9,520","130","-1.35%","200","34","357",0.36,"7,431","-1,586.67","N/A"
